name,mean_wind,mean_pressure,year,result
BERTHA,27.8611,1072,2017,1
MISSING_1548,27.8611,1069,2017,1
CRISTOBAL,30.433320000000002,1068,2017,1
ALIKA,40.7222,1057,2017,1
FAUSTO,27.8611,1066,2017,1
ELE,22.716659999999994,1059,2017,1
GENEVIEVE,30.433320000000002,1067,2017,1
DOLLY,30.433320000000002,1067,2017,1
HERNAN,30.433320000000002,1066,2017,1
EDOUARD,30.433320000000002,1073,2017,1
0120022003_ABAIMBA,25.28888,1069,2017,1
MISSING_1549,27.8611,1067,2017,1
FAY,30.433320000000002,1069,2017,1
MISSING_1550,30.433320000000002,1073,2017,1
GUSTAV,30.433320000000002,1069,2017,1
HANNA,30.433320000000002,1061,2017,1
ISIDORE,27.8611,1069,2017,1
ISELLE,27.8611,1065,2017,1
JOSEPHINE,30.433320000000002,1076,2017,1
KYLE,27.8611,1067,2017,1
LILI,27.8611,1069,2017,1
JULIO,27.8611,1065,2017,1
MISSING_1551,30.433320000000002,1068,2017,1
KENNA,30.433320000000002,1066,2017,1
LOWELL,30.433320000000002,1068,2017,1
MISSING_1552,27.8611,1062,2017,1
HUKO,25.28888,1071,2017,1
MISSING_1553,27.8611,1064,2017,1
MISSING_1554,27.8611,1068,2017,1
BOURA,27.8611,1062,2017,1
MISSING_1555,27.8611,1064,2017,1
YOLANDE,25.28888,1062,2017,1
MISSING_1556,27.8611,1066,2017,1
CRYSTAL,25.28888,1065,2017,1
ZOE,25.28888,1062,2017,1
DELFINA,27.8611,1066,2017,1
MISSING_1557,25.28888,1064,2017,1
EBULA,27.8611,1066,2017,1
AMI,27.8611,1059,2017,1
BENI,22.716659999999994,1065,2017,1
FARI,25.28888,1065,2017,1
CILLA,30.433320000000002,1057,2017,1
FIONA,22.716659999999994,1067,2017,1
ISHA,27.8611,1063,2017,1
DOVI,30.433320000000002,1058,2017,1
GERRY,22.716659999999994,1066,2017,1
HAPE,25.28888,1065,2017,1
GRAHAM,27.8611,1058,2017,1
JAPHET,25.28888,1064,2017,1
HARRIET,25.28888,1060,2017,1
ERICA,30.433320000000002,1059,2017,1
KALUNDE,25.28888,1065,2017,1
CRAIG,20.14444,1064,2017,1
ESETA,30.433320000000002,1058,2017,1
INIGO,25.28888,1066,2017,1
LUMA,25.28888,1065,2017,1
FILI,30.433320000000002,1057,2017,1
ANA,30.433320000000002,1068,2017,1
MANOU,25.28888,1064,2017,1
MISSING_1558,27.8611,1062,2017,1
ANDRES,27.8611,1067,2017,1
GINA,25.28888,1063,2017,1
MISSING_1559,30.433320000000002,1069,2017,1
BLANCA,27.8611,1067,2017,1
CARLOS,27.8611,1067,2017,1
BILL,25.28888,1069,2017,1
DOLORES,30.433320000000002,1067,2017,1
CLAUDETTE,27.8611,1070,2017,1
ENRIQUE,27.8611,1065,2017,1
DANNY,27.8611,1077,2017,1
FELICIA,27.8611,1069,2017,1
MISSING_1560,30.433320000000002,1070,2017,1
MISSING_1561,27.8611,1052,2017,1
MISSING_1562,27.8611,1077,2017,1
GUILLERMO,27.8611,1069,2017,1
HILDA,27.8611,1067,2017,1
01-C,27.8611,1069,2017,1
ERIKA,33.00554,1071,2017,1
MISSING_1563,30.433320000000002,1069,2017,1
IGNACIO,30.433320000000002,1068,2017,1
JIMENA,30.433320000000002,1068,2017,1
FABIAN,27.8611,1069,2017,1
MISSING_1564,27.8611,1056,2017,1
GRACE,30.433320000000002,1068,2017,1
KEVIN,30.433320000000002,1061,2017,1
HENRI,27.8611,1073,2017,1
ISABEL,30.433320000000002,1069,2017,1
MISSING_1565,27.8611,1069,2017,1
LINDA,27.8611,1067,2017,1
MARTY,27.8611,1064,2017,1
JUAN,27.8611,1069,2017,1
KATE,30.433320000000002,1068,2017,1
LARRY,22.716659999999994,1069,2017,1
ABAIMBA,25.28888,1067,2017,1
NORA,27.8611,1067,2017,1
OLAF,30.433320000000002,1066,2017,1
MISSING_1566,27.8611,1058,2017,1
MINDY,35.57776,1064,2017,1
NICHOLAS,27.8611,1069,2017,1
PATRICIA,30.433320000000002,1067,2017,1
MISSING_1567,27.8611,1064,2017,1
BENI,27.8611,1064,2017,1
MISSING_1568,27.8611,1062,2017,1
CELA,25.28888,1068,2017,1
ODETTE,30.433320000000002,1065,2017,1
JANA,25.28888,1065,2017,1
PETER,35.57776,1065,2017,1
MISSING_1569,27.8611,1064,2017,1
DEBBIE,25.28888,1065,2017,1
DARIUS,25.28888,1066,2017,1
HETA,22.716659999999994,1064,2017,1
ELITA,25.28888,1061,2017,1
FRANK,25.28888,1065,2017,1
LINDA,25.28888,1065,2017,1
FRITZ,30.433320000000002,1060,2017,1
IVY,27.8611,1059,2017,1
MONTY,22.716659999999994,1062,2017,1
EVAN,22.716659999999994,1066,2017,1
GAFILO,25.28888,1065,2017,1
HELMA_NICKY_NICKY-HELMA,27.8611,1065,2017,1
FAY,22.716659999999994,1066,2017,1
ITSENG_OSCAR_OSCAR-ITSANG,25.28888,1064,2017,1
GRACE,33.00554,1052,2017,1
MISSING_1570,38.14998,1060,2017,1
MISSING_1571,27.8611,1062,2017,1
JUBA,27.8611,1062,2017,1
MISSING_1572,27.8611,1060,2017,1
AGATHA,27.8611,1066,2017,1
MISSING_1573,27.8611,1056,2017,1
MISSING_1574,27.8611,1058,2017,1
MISSING_1575,27.8611,1068,2017,1
MISSING_1576,25.28888,1069,2017,1
BLAS,30.433320000000002,1066,2017,1
CELIA,30.433320000000002,1068,2017,1
DARBY,27.8611,1068,2017,1
MISSING_1577,27.8611,1068,2017,1
ALEX,27.8611,1070,2017,1
BONNIE,27.8611,1070,2017,1
CHARLEY,30.433320000000002,1070,2017,1
EARL,30.433320000000002,1071,2017,1
DANIELLE,30.433320000000002,1069,2017,1
ESTELLE,30.433320000000002,1068,2017,1
FRANK,30.433320000000002,1065,2017,1
MISSING_1578,27.8611,1068,2017,1
FRANCES,27.8611,1069,2017,1
GEORGETTE,30.433320000000002,1066,2017,1
HERMINE,27.8611,1076,2017,1
GASTON,27.8611,1075,2017,1
PHOEBE,33.00554,1060,2017,1
HOWARD,27.8611,1068,2017,1
IVAN,27.8611,1069,2017,1
ISIS,30.433320000000002,1065,2017,1
MISSING_1579,27.8611,1069,2017,1
JAVIER,30.433320000000002,1065,2017,1
MISSING_1580,27.8611,1056,2017,1
JEANNE,27.8611,1070,2017,1
KARL,30.433320000000002,1068,2017,1
LISA,30.433320000000002,1064,2017,1
MISSING_1581,27.8611,1066,2017,1
MISSING_1582,27.8611,1066,2017,1
KAY,30.433320000000002,1066,2017,1
MISSING_1583,27.8611,1066,2017,1
MATTHEW,30.433320000000002,1067,2017,1
NICOLE,35.57776,1060,2017,1
LESTER,30.433320000000002,1066,2017,1
MISSING_1584,27.8611,1066,2017,1
MISSING_1585,27.8611,1066,2017,1
AROLA,25.28888,1067,2017,1
BENTO_BENTOJANA,25.28888,1067,2017,1
OTTO,30.433320000000002,1069,2017,1
MISSING_1586,33.00554,1064,2017,1
CHAMBO,27.8611,1062,2017,1
JUDY,22.716659999999994,1064,2017,1
RAYMOND,25.28888,1064,2017,1
KERRY,25.28888,1063,2017,1
SALLY,25.28888,1060,2017,1
MISSING_1587,27.8611,1066,2017,1
DAREN,25.28888,1066,2017,1
ERNEST,25.28888,1067,2017,1
TIM,27.8611,1066,2017,1
FELAPI,25.28888,1064,2017,1
LOLA,22.716659999999994,1064,2017,1
GERARD,25.28888,1063,2017,1
MEENA,22.716659999999994,1064,2017,1
HARVEY,25.28888,1064,2017,1
VIVIENNE,27.8611,1065,2017,1
OLAF,22.716659999999994,1065,2017,1
NANCY,25.28888,1062,2017,1
PERCY,25.28888,1062,2017,1
RAE_RAY,22.716659999999994,1064,2017,1
INGRID,25.28888,1067,2017,1
WILLY,25.28888,1068,2017,1
HENNE_HENNIE,25.28888,1065,2017,1
ISANG,25.28888,1063,2017,1
ADELINE_ADELINE-JULI_JULIET,25.28888,1065,2017,1
SHEILA,22.716659999999994,1064,2017,1
ADRIAN,30.433320000000002,1065,2017,1
ARLENE,27.8611,1064,2017,1
MISSING_1589,27.8611,1052,2017,1
BEATRIZ,27.8611,1066,2017,1
CALVIN,27.8611,1064,2017,1
MISSING_1590,27.8611,1050,2017,1
BRET,30.433320000000002,1066,2017,1
DORA,30.433320000000002,1068,2017,1
CINDY,30.433320000000002,1069,2017,1
DENNIS,27.8611,1070,2017,1
EMILY,27.8611,1070,2017,1
EUGENE,30.433320000000002,1062,2017,1
FRANKLIN,30.433320000000002,1070,2017,1
GERT,27.8611,1071,2017,1
MISSING_1591,27.8611,1052,2017,1
ONE,25.28888,1069,2017,1
HARVEY,30.433320000000002,1066,2017,1
IRENE,27.8611,1069,2017,1
FERNANDA,27.8611,1066,2017,1
GREG,27.8611,1068,2017,1
TEN,27.8611,1069,2017,1
HILARY,27.8611,1067,2017,1
JOSE,30.433320000000002,1066,2017,1
KATRINA,30.433320000000002,1068,2017,1
IRWIN,27.8611,1067,2017,1
LEE,27.8611,1069,2017,1
MARIA,30.433320000000002,1068,2017,1
OPHELIA,27.8611,1069,2017,1
NATE,30.433320000000002,1068,2017,1
JOVA,30.433320000000002,1068,2017,1
MISSING_1592,27.8611,1052,2017,1
MISSING_1593,27.8611,1056,2017,1
KENNETH,30.433320000000002,1069,2017,1
MISSING_1594,27.8611,1060,2017,1
LIDIA,27.8611,1068,2017,1
PHILIPPE,30.433320000000002,1068,2017,1
MAX,25.28888,1069,2017,1
RITA,27.8611,1069,2017,1
NORMA,30.433320000000002,1068,2017,1
OTIS,27.8611,1067,2017,1
NINETEEN,27.8611,1069,2017,1
STAN,27.8611,1067,2017,1
MISSING_1595,30.433320000000002,1072,2017,1
TAMMY,33.00554,1066,2017,1
TWENTY-TWO,30.433320000000002,1069,2017,1
VINCE,35.57776,1061,2017,1
SIXTEEN,30.433320000000002,1068,2017,1
WILMA,27.8611,1064,2017,1
ALPHA,30.433320000000002,1067,2017,1
MISSING_1596,27.8611,1064,2017,1
BETA,30.433320000000002,1067,2017,1
GAMMA,30.433320000000002,1067,2017,1
ALVIN_BERTIE,27.8611,1064,2017,1
MISSING_1597,27.8611,1062,2017,1
DELTA,27.8611,1070,2017,1
BAAZ,27.8611,1066,2017,1
EPSILON,38.14998,1053,2017,1
FANOOS,27.8611,1066,2017,1
MISSING_1598,27.8611,1066,2017,1
ZETA,30.433320000000002,1069,2017,1
CLARE,25.28888,1062,2017,1
TAM,20.14444,1067,2017,1
MISSING_1599,27.8611,1066,2017,1
URMIL,27.8611,1059,2017,1
DARYL,25.28888,1058,2017,1
BOLOETSE,25.28888,1068,2017,1
VAIANU,27.8611,1060,2017,1
920052006,25.28888,1067,2017,1
KATE,30.433320000000002,1062,2017,1
CARINA,25.28888,1064,2017,1
EMMA,25.28888,1060,2017,1
DIWA,27.8611,1063,2017,1
WATI,22.716659999999994,1065,2017,1
FLOYD,25.28888,1064,2017,1
GLENDA,25.28888,1062,2017,1
HUBERT,25.28888,1064,2017,1
ELIA,33.00554,1055,2017,1
MONICA,27.8611,1063,2017,1
MALA,27.8611,1056,2017,1
ALETTA,27.8611,1065,2017,1
TWO,27.8611,1065,2017,1
ALBERTO,27.8611,1064,2017,1
MISSING_1600,27.8611,1050,2017,1
BUD,30.433320000000002,1067,2017,1
CARLOTTA,30.433320000000002,1066,2017,1
DANIEL,27.8611,1068,2017,1
MISSING_1601,30.433320000000002,1069,2017,1
BERYL,30.433320000000002,1070,2017,1
EMILIA,27.8611,1067,2017,1
GILMA,30.433320000000002,1069,2017,1
FABIO,30.433320000000002,1069,2017,1
CHRIS,30.433320000000002,1071,2017,1
MISSING_1602,27.8611,1050,2017,1
MISSING_1603,27.8611,1052,2017,1
IOKE,27.8611,1070,2017,1
HECTOR,30.433320000000002,1066,2017,1
MISSING_1604,27.8611,1050,2017,1
ILEANA,30.433320000000002,1066,2017,1
DEBBY,30.433320000000002,1067,2017,1
ERNESTO,30.433320000000002,1068,2017,1
JOHN,27.8611,1065,2017,1
MISSING_1605,27.8611,1052,2017,1
KRISTY,30.433320000000002,1067,2017,1
FLORENCE,30.433320000000002,1067,2017,1
MISSING_1606,27.8611,1052,2017,1
GORDON,27.8611,1072,2017,1
HELENE,27.8611,1067,2017,1
LANE,30.433320000000002,1066,2017,1
TWO,25.28888,1069,2017,1
MIRIAM,27.8611,1066,2017,1
MUKDA,27.8611,1064,2017,1
MISSING_1607,27.8611,1056,2017,1
THREE,22.716659999999994,1069,2017,1
MISSING_1608,27.8611,1062,2017,1
ISAAC,30.433320000000002,1072,2017,1
FOUR,27.8611,1069,2017,1
NORMAN,30.433320000000002,1066,2017,1
OLIVIA,30.433320000000002,1065,2017,1
PAUL,30.433320000000002,1064,2017,1
XAVIER,22.716659999999994,1065,2017,1
MISSING_1609,27.8611,1062,2017,1
EIGHTEEN,30.433320000000002,1068,2017,1
ROSA,30.433320000000002,1066,2017,1
TWENTY,30.433320000000002,1067,2017,1
SERGIO,27.8611,1069,2017,1
YANI,25.28888,1061,2017,1
ANITA,25.28888,1067,2017,1
BONDO,22.716659999999994,1070,2017,1
CLOVIS,25.28888,1065,2017,1
ARTHUR,22.716659999999994,1064,2017,1
ZITA,22.716659999999994,1064,2017,1
DORA,25.28888,1068,2017,1
NELSON,25.28888,1061,2017,1
ENOK,25.28888,1066,2017,1
FAVIO,22.716659999999994,1066,2017,1
GAMEDE,25.28888,1064,2017,1
HUMBA,27.8611,1063,2017,1
JACOB,25.28888,1062,2017,1
INDLALA,25.28888,1066,2017,1
KARA,22.716659999999994,1065,2017,1
BECKY,27.8611,1060,2017,1
JAYA,22.716659999999994,1066,2017,1
CLIFF,22.716659999999994,1064,2017,1
1520062007,22.716659999999994,1070,2017,1
ANDREA,33.00554,1072,2017,1
AKASH,27.8611,1058,2017,1
PIERRE,30.433320000000002,1060,2017,1
ALVIN,30.433320000000002,1066,2017,1
BARBARA,30.433320000000002,1067,2017,1
GONU,27.8611,1062,2017,1
BARRY,27.8611,1068,2017,1
THREE,30.433320000000002,1065,2017,1
MISSING_1610,27.8611,1052,2017,1
FOUR,30.433320000000002,1066,2017,1
COSME,27.8611,1067,2017,1
FIVE,30.433320000000002,1066,2017,1
DALILA,27.8611,1068,2017,1
MISSING_1611,35.57776,1052,2017,1
CHANTAL,30.433320000000002,1067,2017,1
ERICK,27.8611,1068,2017,1
FLOSSIE,30.433320000000002,1067,2017,1
DEAN,30.433320000000002,1066,2017,1
ERIN,27.8611,1066,2017,1
HENRIETTE,27.8611,1068,2017,1
GIL,30.433320000000002,1064,2017,1
FELIX,27.8611,1069,2017,1
GABRIELLE,35.57776,1071,2017,1
INGRID,27.8611,1069,2017,1
HUMBERTO,27.8611,1069,2017,1
IVO,27.8611,1067,2017,1
THIRTEEN,27.8611,1068,2017,1
TEN,30.433320000000002,1065,2017,1
JERRY,30.433320000000002,1068,2017,1
KAREN,30.433320000000002,1066,2017,1
LORENZO,27.8611,1069,2017,1
MELISSA,27.8611,1070,2017,1
JULIETTE,30.433320000000002,1066,2017,1
FIFTEEN,30.433320000000002,1071,2017,1
KIKO,27.8611,1065,2017,1
NOEL,25.28888,1070,2017,1
SIDR,27.8611,1064,2017,1
ARIEL_LEE_LEE-ARIEL,22.716659999999994,1066,2017,1
GUBA,30.433320000000002,1057,2017,1
BONGWE,27.8611,1063,2017,1
DAMAN,22.716659999999994,1064,2017,1
OLGA,33.00554,1069,2017,1
CELINA,25.28888,1066,2017,1
DAMA,27.8611,1062,2017,1
ELNUS,25.28888,1066,2017,1
ELISA,20.14444,1068,2017,1
FUNA,30.433320000000002,1059,2017,1
FAME,25.28888,1064,2017,1
GULA,25.28888,1065,2017,1
GENE,22.716659999999994,1065,2017,1
HONDO,25.28888,1063,2017,1
IVAN,25.28888,1064,2017,1
NICHOLAS,25.28888,1056,2017,1
OPHELIA,25.28888,1063,2017,1
JOKWE,25.28888,1068,2017,1
KAMBA,27.8611,1060,2017,1
LOLA,22.716659999999994,1064,2017,1
PANCHO,25.28888,1060,2017,1
DURGA,35.57776,1050,2017,1
NARGIS,27.8611,1060,2017,1
ALMA,30.433320000000002,1063,2017,1
ARTHUR,33.00554,1065,2017,1
MISSING_1612,27.8611,1060,2017,1
MISSING_1613,27.8611,1052,2017,1
BORIS,30.433320000000002,1066,2017,1
CRISTINA,30.433320000000002,1067,2017,1
DOUGLAS,27.8611,1067,2017,1
BERTHA,30.433320000000002,1068,2017,1
FIVE,27.8611,1066,2017,1
ELIDA,30.433320000000002,1067,2017,1
FAUSTO,30.433320000000002,1066,2017,1
CRISTOBAL,27.8611,1070,2017,1
DOLLY,35.57776,1068,2017,1
GENEVIEVE,30.433320000000002,1066,2017,1
EDOUARD,27.8611,1070,2017,1
KIKA,25.28888,1070,2017,1
HERNAN,27.8611,1066,2017,1
MISSING_1614,27.8611,1048,2017,1
ISELLE,30.433320000000002,1065,2017,1
FAY,30.433320000000002,1071,2017,1
JULIO,30.433320000000002,1067,2017,1
GUSTAV,27.8611,1068,2017,1
HANNA,30.433320000000002,1067,2017,1
IKE,30.433320000000002,1066,2017,1
JOSEPHINE,30.433320000000002,1067,2017,1
KARINA,30.433320000000002,1062,2017,1
LOWELL,27.8611,1064,2017,1
TWO,27.8611,1056,2017,1
KYLE,30.433320000000002,1065,2017,1
LAURA,35.57776,1071,2017,1
MARIE,30.433320000000002,1066,2017,1
NORBERT,30.433320000000002,1066,2017,1
MARCO,27.8611,1066,2017,1
ODILE,27.8611,1066,2017,1
NANA,30.433320000000002,1067,2017,1
OMAR,27.8611,1065,2017,1
SIXTEEN,27.8611,1064,2017,1
ASMA,25.28888,1066,2017,1
THREE,27.8611,1064,2017,1
SEVENTEEN,27.8611,1069,2017,1
RASHMI,27.8611,1064,2017,1
POLO,27.8611,1067,2017,1
PALOMA,27.8611,1064,2017,1
KHAI-MUK,27.8611,1062,2017,1
BERNARD_THREE,25.28888,1066,2017,1
NISHA,27.8611,1061,2017,1
SEVEN,27.8611,1066,2017,1
CINDA,25.28888,1068,2017,1
BILLY,20.14444,1062,2017,1
DONGO,27.8611,1065,2017,1
CHARLOTTE,30.433320000000002,1055,2017,1
ERIC,25.28888,1069,2017,1
FANELE,22.716659999999994,1066,2017,1
HETTIE,22.716659999999994,1066,2017,1
ELLIE,27.8611,1055,2017,1
GAEL,25.28888,1066,2017,1
FREDDY,25.28888,1058,2017,1
INNIS,20.14444,1068,2017,1
HINA,27.8611,1065,2017,1
GABRIELLE,27.8611,1062,2017,1
HAMISH,30.433320000000002,1059,2017,1
JONI,22.716659999999994,1065,2017,1
ILSA,25.28888,1066,2017,1
KEN,27.8611,1060,2017,1
JASPER,27.8611,1059,2017,1
IZILDA,25.28888,1067,2017,1
LIN,25.28888,1062,2017,1
JADE,22.716659999999994,1066,2017,1
BIJLI,27.8611,1064,2017,1
KIRRILY,25.28888,1065,2017,1
AILA,27.8611,1058,2017,1
ONE,27.8611,1070,2017,1
ONE,27.8611,1066,2017,1
ANDRES,30.433320000000002,1063,2017,1
MISSING_1615,27.8611,1058,2017,1
MISSING_1616,27.8611,1056,2017,1
BLANCA,30.433320000000002,1066,2017,1
CARLOS,27.8611,1067,2017,1
DOLORES,27.8611,1068,2017,1
MISSING_1617,27.8611,1052,2017,1
LANA,30.433320000000002,1068,2017,1
FELICIA,27.8611,1067,2017,1
ENRIQUE,30.433320000000002,1066,2017,1
NINE,27.8611,1070,2017,1
MAKA_TD0813,27.8611,1069,2017,1
GUILLERMO,27.8611,1069,2017,1
ANA,27.8611,1068,2017,1
BILL,30.433320000000002,1067,2017,1
CLAUDETTE,30.433320000000002,1071,2017,1
HILDA,27.8611,1069,2017,1
IGNACIO,30.433320000000002,1065,2017,1
TD0830_TWO_TWO_C,25.28888,1069,2017,1
KEVIN,27.8611,1070,2017,1
JIMENA,27.8611,1068,2017,1
DANNY,35.57776,1069,2017,1
ERIKA,38.14998,1067,2017,1
LINDA,27.8611,1069,2017,1
MISSING_1618,27.8611,1050,2017,1
FRED,30.433320000000002,1065,2017,1
MARTY,27.8611,1067,2017,1
NORA,25.28888,1068,2017,1
EIGHT,25.28888,1070,2017,1
OLAF,30.433320000000002,1063,2017,1
GRACE,43.29442,1055,2017,1
HENRI,30.433320000000002,1068,2017,1
PATRICIA,30.433320000000002,1065,2017,1
RICK,30.433320000000002,1065,2017,1
NEKI,27.8611,1068,2017,1
IDA,30.433320000000002,1067,2017,1
PHYAN,27.8611,1060,2017,1
BONGANI,22.716659999999994,1071,2017,1
CLEO,25.28888,1065,2017,1
WARD,27.8611,1064,2017,1
DAVID,25.28888,1065,2017,1
MICK,30.433320000000002,1060,2017,1
EDZANI,27.8611,1061,2017,1
MAGDA,25.28888,1064,2017,1
NEVILLE,25.28888,1060,2017,1
OLGA,25.28888,1064,2017,1
NISHA,25.28888,1065,2017,1
OLI,25.28888,1062,2017,1
FAMI,25.28888,1064,2017,1
PAT,27.8611,1062,2017,1
RENE,25.28888,1066,2017,1
GELANE,25.28888,1064,2017,1
SARAH_SEVENTEEN,27.8611,1062,2017,1
HUBERT,22.716659999999994,1070,2017,1
INVEST,30.433320000000002,1060,2017,1
TOMAS,25.28888,1065,2017,1
ULUI,69.01661999999999,999,2017,1
IMANI,25.28888,1067,2017,1
PAUL,22.716659999999994,1066,2017,1
ROBYN,25.28888,1064,2017,1
SEAN,25.28888,1066,2017,1
BANDU,27.8611,1062,2017,1
LAILA,27.8611,1064,2017,1
JOEL,22.716659999999994,1075,2017,1
AGATHA,30.433320000000002,1065,2017,1
PHET,27.8611,1061,2017,1
BLAS,25.28888,1068,2017,1
TWO,27.8611,1068,2017,1
CELIA,25.28888,1070,2017,1
DARBY,25.28888,1069,2017,1
ALEX,27.8611,1067,2017,1
TWO,27.8611,1066,2017,1
SIX,27.8611,1067,2017,1
BONNIE,30.433320000000002,1069,2017,1
COLIN,30.433320000000002,1067,2017,1
ESTELLE,25.28888,1068,2017,1
FIVE,27.8611,1068,2017,1
EIGHT,30.433320000000002,1064,2017,1
DANIELLE,27.8611,1069,2017,1
FRANK,27.8611,1067,2017,1
EARL,27.8611,1069,2017,1
FIONA,27.8611,1067,2017,1
GASTON,27.8611,1068,2017,1
TEN,30.433320000000002,1063,2017,1
ELEVEN_HERMINE,30.433320000000002,1066,2017,1
IGOR,30.433320000000002,1066,2017,1
JULIA,30.433320000000002,1067,2017,1
KARL,27.8611,1065,2017,1
LISA,27.8611,1068,2017,1
GEORGETTE,30.433320000000002,1061,2017,1
MATTHEW,30.433320000000002,1068,2017,1
NICOLE,27.8611,1063,2017,1
OTTO,30.433320000000002,1060,2017,1
MISSING_1619,27.8611,1058,2017,1
PAULA,30.433320000000002,1066,2017,1
MISSING_1620,27.8611,1062,2017,1
GIRI,27.8611,1062,2017,1
RICHARD,30.433320000000002,1068,2017,1
TOMAS,30.433320000000002,1066,2017,1
SHARY,30.433320000000002,1066,2017,1
JAL,27.8611,1062,2017,1
MISSING_1621,27.8611,1060,2017,1
OMEKA_TD1219,27.8611,1064,2017,1
MISSING_1623,20.14444,1062,2017,1
VINCE,27.8611,1056,2017,1
VANIA,25.28888,1065,2017,1
ZELIA,25.28888,1060,2017,1
WILMA,25.28888,1065,2017,1
BIANCA,20.14444,1060,2017,1
ANTHONY,30.433320000000002,1057,2017,1
YASI,25.28888,1064,2017,1
MISSING_1624,27.8611,1062,2017,1
ZAKA,27.8611,1070,2017,1
CARLOS,22.716659999999994,1064,2017,1
ATU,22.716659999999994,1063,2017,1
INVEST,25.28888,1067,2017,1
CHERONO,22.716659999999994,1065,2017,1
BUNE,27.8611,1064,2017,1
920102011,27.8611,1067,2017,1
ADRIAN,27.8611,1067,2017,1
ONE,27.8611,1056,2017,1
MISSING_1625,27.8611,1046,2017,1
BEATRIZ,27.8611,1066,2017,1
ARLENE,27.8611,1067,2017,1
CALVIN,27.8611,1066,2017,1
BRET,25.28888,1074,2017,1
DORA,27.8611,1068,2017,1
CINDY,30.433320000000002,1070,2017,1
MISSING_1626,25.28888,1050,2017,1
DON,30.433320000000002,1067,2017,1
EUGENE,27.8611,1067,2017,1
EMILY,35.57776,1067,2017,1
GERT,30.433320000000002,1073,2017,1
FRANKLIN,27.8611,1071,2017,1
FERNANDA,27.8611,1068,2017,1
GREG,30.433320000000002,1066,2017,1
HARVEY,30.433320000000002,1066,2017,1
IRENE,38.14998,1066,2017,1
TEN,30.433320000000002,1066,2017,1
JOSE,30.433320000000002,1076,2017,1
KATIA,25.28888,1072,2017,1
EIGHT,27.8611,1064,2017,1
MISSING_1627,27.8611,1073,2017,1
LEE,30.433320000000002,1067,2017,1
MARIA,30.433320000000002,1068,2017,1
NATE,30.433320000000002,1066,2017,1
OPHELIA,27.8611,1068,2017,1
HILARY,30.433320000000002,1066,2017,1
MISSING_1628,17.057775999999997,1058,2017,1
PHILIPPE,25.28888,1070,2017,1
IRWIN,27.8611,1069,2017,1
JOVA,27.8611,1069,2017,1
TWELVE,25.28888,1069,2017,1
TWO,16.543332,1062,2017,1
RINA,27.8611,1067,2017,1
KEILA,27.8611,1064,2017,1
FOUR,27.8611,1064,2017,1
SEAN,38.14998,1065,2017,1
KENNETH,27.8611,1067,2017,1
FIVE,27.8611,1062,2017,1
ALENGA,22.716659999999994,1066,2017,1
MISSING_1629,25.28888,1065,2017,1
GRANT,25.28888,1064,2017,1
THANE,27.8611,1060,2017,1
BENILDE,27.8611,1060,2017,1
CHANDA,25.28888,1068,2017,1
DANDO,30.433320000000002,1064,2017,1
ETHEL,22.716659999999994,1065,2017,1
FUNSO,25.28888,1065,2017,1
JASMINE,25.28888,1057,2017,1
CYRIL,25.28888,1055,2017,1
HILWA,31.976652,1057,2017,1
IRINA,25.28888,1061,2017,1
JONI_KOJI,25.28888,1062,2017,1
LUA,25.28888,1059,2017,1
DAPHNE,27.8611,1058,2017,1
ALETTA,27.8611,1068,2017,1
ALBERTO,27.8611,1070,2017,1
BUD,27.8611,1066,2017,1
BERYL,30.433320000000002,1070,2017,1
CARLOTTA,30.433320000000002,1066,2017,1
CHRIS,25.28888,1069,2017,1
DEBBY,33.00554,1062,2017,1
DANIEL,30.433320000000002,1066,2017,1
EMILIA,27.8611,1066,2017,1
FABIO,25.28888,1067,2017,1
ERNESTO,30.433320000000002,1068,2017,1
FLORENCE,27.8611,1071,2017,1
GILMA,27.8611,1068,2017,1
HELENE,30.433320000000002,1070,2017,1
HECTOR,30.433320000000002,1060,2017,1
GORDON,30.433320000000002,1073,2017,1
ISAAC,27.8611,1070,2017,1
JOYCE,27.8611,1071,2017,1
ILEANA,25.28888,1068,2017,1
LESLIE,25.28888,1070,2017,1
KIRK,30.433320000000002,1067,2017,1
MICHAEL,25.28888,1075,2017,1
JOHN,33.00554,1064,2017,1
NADINE,27.8611,1068,2017,1
KRISTY,27.8611,1068,2017,1
LANE,30.433320000000002,1066,2017,1
MIRIAM,30.433320000000002,1065,2017,1
NORMAN,38.14998,1057,2017,1
OSCAR,27.8611,1068,2017,1
OLIVIA,30.433320000000002,1066,2017,1
MISSING_1630,27.8611,1063,2017,1
PATTY,27.8611,1072,2017,1
RAFAEL,33.00554,1066,2017,1
PAUL,30.433320000000002,1066,2017,1
SANDY,27.8611,1066,2017,1
TONY,27.8611,1071,2017,1
MURJAN,27.8611,1064,2017,1
NILAM,27.8611,1064,2017,1
ROSA,30.433320000000002,1066,2017,1
THREE,27.8611,1064,2017,1
BOLDWIN,22.716659999999994,1067,2017,1
CLAUDIA,25.28888,1066,2017,1
EVAN,27.8611,1059,2017,1
FOUR,27.8611,1064,2017,1
DUMILE,22.716659999999994,1066,2017,1
FREDA,22.716659999999994,1062,2017,1
MITCHELL,25.28888,1064,2017,1
EMANG,22.716659999999994,1067,2017,1
OSWALD,22.716659999999994,1063,2017,1
